_id,AfterCount,AfterCountStr,AverageScore,GoodRate,CommentCount,cn,product_category,product_detail,product_detail_url,product_id,product_price,product_shop_name,product_shop_url,type
59968549810 ,41,40+,5,0.99,3330,jd,口红,"【专柜正品】香奈儿口红炫亮魅力丝绒系列 58# 豆沙色赠礼盒送香水小样
								【京东配运】【专柜正品】【代写贺卡】【精美礼盒颜色随机】【超5支赠套装礼盒】",//item.jd.com/59968549810.html,59968549810,￥238.00,超隆美妆专营店,//mall.jd.com/index-10052222.html?from=pc,美妆
59975470952 ,75,70+,5,0.97,24352,jd,电脑包,"双肩包男士背包大容量时尚休闲商务旅行笔记本电脑包高中大学生书包男潮流USb充电包包65199 黑色
								【好店认证】【买一送“一”送钱包】【支持7天无理由退换货，赠送运费险，售后无忧】【支持货到付款】",//item.jd.com/59975470952.html,59975470952,￥69.00,朗斐优昂专卖店,//mall.jd.com/index-81485.html?from=pc,包
61186409985 ,0,0,5,1,466,jd,眼影,袋鼠妈妈 星钻光感12色 孕妇眼影孕妇专用定妆持妆眼影盘 孕妇护肤品孕妇化妆品,//item.jd.com/61186409985.html,61186409985,￥152.00,袋鼠妈妈官方旗舰店,//mall.jd.com/index-938204.html?from=pc,美妆
61206013833 ,9,9,5,0.95,1285,jd,口红,"【520礼物】纪梵希（Givenchy）口红小羊皮小粉皮306香榭高定天鹅绒唇膏不掉色礼盒套装 纪梵希两支装306+307
								下单送礼盒，礼袋、礼花,。需要代写贺卡请联系客服。",//item.jd.com/61206013833.html,61206013833,￥520.00,布鲁斯美妆专营店,//mall.jd.com/index-958463.html?from=pc,美妆
61602677875 ,10,10,5,0.99,1611,jd,口红,迪奥烈焰蓝金传奇红 哑光传奇红,//item.jd.com/61602677875.html,61602677875,￥248.00,春萌美妆专营店,//mall.jd.com/index-10114673.html?from=pc,美妆
61661781294 ,84,80+,5,0.93,3211,jd,平板,"京东超市	
台电（TECLAST）M16安卓二合一平板电脑通话学习十核高清11.6英寸4+128GB双4G全网通 标配（不含键盘）
								【上网课就选M16平板-高清大屏可接键盘+X27十核处理器+4G通话上网+7500毫安大容量电池】【购买键盘请点击】",//item.jd.com/61661781294.html,61661781294,"￥1,099.00",台电京东自营官方旗舰店,//mall.jd.com/index-813063.html?from=pc,电子产品
61771025411 ,1,1,5,0.94,952,jd,挎包,"新品日系胸包男潮牌街头潮流个性斜挎包女百搭ins休闲运动单肩包腰包 黑色
								【大容量】【下单赠送精美礼品】【赠送运费险。退换无忧】【15天免费退换货】",//item.jd.com/61771025411.html,61771025411,￥25.90,鹄涯旗舰店,//mall.jd.com/index-798063.html?from=pc,包
63052464636 ,0,0,5,1,21,jd,钱包,【520礼物送女友】拉菲斯汀钱包女时尚短款三折钱包软牛皮大容量钱夹零钱包女 620670 热情红,//item.jd.com/63052464636.html,63052464636,￥170.10,拉菲斯汀旗舰店,//mall.jd.com/index-31367.html?from=pc,包
63154872955 ,178,100+,5,0.97,30066,jd,耳机,"京东超市	
品士手机耳机半入耳式有线游戏吃鸡适用oppo苹果vivo华为荣耀小米安卓IQOO平板ipad圆头耳麦 3.5mm炫酷黑【三十天免费试用丨一年换新】
								【特惠价】买贵退差价【京东配送-次日送达】
【放心购：质保一年/30天无理由退换货】
【润滑外形，舒适佩戴，声音通彻纯净甜美】》》点击查看更多产品",//item.jd.com/63154872955.html,63154872955,￥19.90,博尔美数码专营店,//mall.jd.com/index-56467.html?from=pc,电子产品
63855704826 ,18,10+,5,0.97,6090,jd,眼影,"京东超市	
HOLD LIVE红丝绒蜜意眼影 9色珠光哑光九宫格眼影盘 粉质细腻易上色不飞粉 602小仙女烟粉
								小裸粉柔雾口红，小布丁外表粉嫩，内心绒雾，6色可选，2件9折3件8折",//item.jd.com/63855704826.html,63855704826,￥37.00,HOLDLIVE京东自营美妆旗舰店,//mall.jd.com/index-923203.html?from=pc,美妆
63855704828 ,18,10+,5,0.97,6087,jd,眼影,"京东超市	
HOLD LIVE红丝绒蜜意眼影 9色珠光哑光九宫格眼影盘 粉质细腻易上色不飞粉 604摩卡奶茶
								小裸粉柔雾口红，小布丁外表粉嫩，内心绒雾，6色可选，2件9折3件8折",//item.jd.com/63855704828.html,63855704828,￥37.00,HOLDLIVE京东自营美妆旗舰店,//mall.jd.com/index-923203.html?from=pc,美妆
64070448256 ,0,0,5,0.98,988,jd,遮暇,"【日本原装进口】CANMAKE/日本井田三色遮瑕膏盘多色遮瑕盘保湿防晒遮盖黑眼圈痘印雀斑砍妹进口正品 01 明亮肤色
								完美遮盖黑眼圈、痘印和雀斑；自带调色格和刷子；三种颜色可单用、也可混合调色；防晒指数SPF40，PA+++",//item.jd.com/64070448256.html,64070448256,￥65.00,CANMAKE旗舰店,//mall.jd.com/index-10139624.html?from=pc,美妆
64639285328 ,7,7,5,1,318,jd,扫地机器人,"京东超市	
海尔（Haier)扫地机器人激光导航规划湿扫拖一体机吸小米粒小石头扫拖地智能家用全自动吸尘器JX37 黑色
								【520提前开抢】【今日前100名下单立省1000元】活动钜惠价1699【晒单再送海尔智能音箱】2020年新品激光导航，3260pa吸力，咨询客服再减100元》",//item.jd.com/64639285328.html,64639285328,"￥2,699.00",海尔宏图专卖店,//mall.jd.com/index-936419.html?from=pc,家电
65018794927 ,3,3,5,1,178,jd,双肩包,Samsonite/新秀丽时尚双肩包多功能商务休闲电脑包 可装15.6英寸电脑大容量23L 36B 黑色,//item.jd.com/65018794927.html,65018794927,￥550.00,新秀丽官方旗舰店,//mall.jd.com/index-96638.html?from=pc,包
65136591892 ,821,800+,5,0.97,144500,jd,音响,"MC V-196 电脑音响音箱家用桌面台式机超重低音炮USB影响长条双喇叭笔记本迷你手机小钢炮大音量 黑色升级版（蓝牙+有线）
								【京东物流】七仓配送，全国当天/次日送达！
【自带氛围灯，高颜值，高品质】
【售后无忧，赠运费险，享一年质保服务】更多产品点击",//item.jd.com/65136591892.html,65136591892,￥79.90,志仕数码专营店,//mall.jd.com/index-685447.html?from=pc,电子产品
65183323592 ,1,1,5,0.97,1010,jd,挎包,"丛林鸟 工装包斜挎包男士潮牌日系嘻哈ins挎包休闲学生上课潮流背包女单肩包 黑色
								【加厚尼龙面料】【丛林鸟旗舰店】【七天无理由退货】【送运费险】",//item.jd.com/65183323592.html,65183323592,￥69.00,丛林鸟旗舰店,//mall.jd.com/index-730729.html?from=pc,包
65184900225 ,0,0,5,1,2,jd,挎包,金利来(Goldlion) 男士斜挎包头层牛皮商务大容量邮差包男包竖款休闲单肩日字包 黑色,//item.jd.com/65184900225.html,65184900225,￥848.00,金利来富嘉专卖店,//mall.jd.com/index-673059.html?from=pc,包
65213446139 ,15,10+,5,0.97,9254,jd,辣条,"京东超市	
大刀肉辣条女网红8090休闲零食小吃大礼包怀旧麻辣些年儿时成人款 1000g收纳盒装（破损包赔）
								大刀肉辣条女网红8090休闲零食小吃大礼包怀旧麻辣些年儿时成人款 1000g收纳盒装（破损包赔）",//item.jd.com/65213446139.html,65213446139,￥36.80,嗨果帮京东自营旗舰店,//mall.jd.com/index-10140346.html?from=pc,食品
65262294983 ,0,0,5,1,68,jd,粉底,"资生堂（Shiseido）随肌应变气垫粉底液 G3,13g（粉芯）",//item.jd.com/65262294983.html,65262294983,￥320.00,丝芙兰官方旗舰店,//mall.jd.com/index-113908.html?from=pc,美妆
65638174480 ,77,70+,5,0.98,46156,jd,遮暇,"花西子空气蜜粉散粉定妆粉饼女持久控油防水防汗遮瑕不脱妆自然持妆不浮粉孕妇可用杜鹃同款 03妆似雾（透明哑光）
								花西子空气蜜粉散粉定妆粉饼女持久控油防水防汗遮瑕不脱妆自然持妆不浮粉孕妇可用杜鹃同款 03妆似雾（透明哑光）",//item.jd.com/65638174480.html,65638174480,￥149.00,花西子旗舰店,//mall.jd.com/index-10177691.html?from=pc,美妆
65647917169 ,9,9,5,0.99,5092,jd,眼影,"花西子百鸟朝凤雕花眼影盘高光腮红多功能一体盘浮雕彩妆盘闪粉珠光阴影送女友生日情人节礼物礼品孕妇可用 01百鸟朝凤（9色金棕盘）
								复刻浮雕工艺在屏风上雕画一幅百鸟朝凤图",//item.jd.com/65647917169.html,65647917169,￥259.00,花西子旗舰店,//mall.jd.com/index-10177691.html?from=pc,美妆
65655997095 ,31,30+,5,0.98,11586,jd,眉笔,"花西子极细三角眉笔持久防水防汗初学者新手不脱色不晕染网红砍刀超细头根根分明野生眉孕妇可用 01螺黛灰（深灰色）
								东方古韵中国风全新时尚美学自然显色",//item.jd.com/65655997095.html,65655997095,￥59.00,花西子旗舰店,//mall.jd.com/index-10177691.html?from=pc,美妆
65655997100 ,31,30+,5,0.98,11579,jd,眉笔,"花西子极细三角眉笔持久防水防汗初学者新手不脱色不晕染网红砍刀超细头根根分明野生眉孕妇可用 05 螺黛栗 三角纤细版（灰棕色）
								东方古韵中国风全新时尚美学自然显色",//item.jd.com/65655997100.html,65655997100,￥69.00,花西子旗舰店,//mall.jd.com/index-10177691.html?from=pc,美妆
65825359799 ,82,80+,5,0.97,19017,jd,眼影,"【520礼物】3 concept eyes眼影 大地色眼影盘 哑光防水便携九宫格小盘懒人眼影盘学生 现货901
								【520礼物】3 concept eyes眼影 大地色眼影盘 哑光防水便携九宫格小盘懒人眼影盘学生 现货901",//item.jd.com/65825359799.html,65825359799,￥264.00,3 CONCEPT EYES官方旗舰店,//mall.jd.com/index-149346.html?from=pc,美妆
66061759060 ,16,10+,5,0.99,2387,jd,口红,"【专柜正品】圣罗兰口红小金条21/23YSL口红细管方管杨树林小银条107系列唇膏 复古正红21#
								【代写贺卡请先联系客服】【赠LED灯|礼盒|礼袋|香水】断货王MAC口红，活动抢购中MAC口红",//item.jd.com/66061759060.html,66061759060,￥298.00,弘愿化妆品专营店,//mall.jd.com/index-10031097.html?from=pc,美妆
66182481976 ,8,8,5,0.98,2438,jd,眼影,"【520礼物】3 concept eyes眼影 大地色眼影盘 九宫格眼影盘学生 #901微醺 12g
								活动价164元，满199减100",//item.jd.com/66182481976.html,66182481976,￥264.00,3 CONCEPT EYES官方旗舰店,//mall.jd.com/index-149346.html?from=pc,美妆
66182824567 ,49,40+,5,0.98,10996,jd,耳机,"耳机有线入耳式全景环绕立体声手机k歌游戏吃鸡麦电脑听歌直播苹果6华为vivo小米oppo安卓 黑色【k歌游戏通话线控】影院级环绕立体音-爆款推荐
								2020旗舰新款·8核发声丨专业调音大师·定调丨高清立体音效，智能线控，编织线材不断裂【1年换新服务】丨同款Typc-C通话听歌线控耳机丨点此购买",//item.jd.com/66182824567.html,66182824567,￥59.00,摩斯维旗舰店,//mall.jd.com/index-58368.html?from=pc,电子产品
66420256906 ,18,10+,5,0.97,2620,jd,眉笔,"卡姿兰眉笔防水防汗持久不掉色极细野生眉笔男女通用初学者 根根分明李佳琦推荐 03#自然棕
								买1送1，买2支加送雾感口红中样。卡姿兰授权正品行货。简单易上手，小巧易携带；4色可选，满足不同妆容需求；1.5mm纤细笔芯，画出根根仿真眉",//item.jd.com/66420256906.html,66420256906,￥39.00,卡姿兰诗唯雅专卖店,//mall.jd.com/index-794442.html?from=pc,美妆
66471403433 ,29,20+,5,0.99,12800,jd,口红,【专柜正品】迪奥（Dior）口红999烈艳蓝金唇膏套装520滋润/哑光888女生生日礼物烟花礼盒套盒 999#传奇红(哑光版) 送专柜礼盒礼袋,//item.jd.com/66471403433.html,66471403433,￥208.00,细语尔烟化妆品专营店,//mall.jd.com/index-10190571.html?from=pc,美妆
66530649422 ,4,4,5,0.92,2457,jd,遮暇,"京东超市	
九叶草小金管遮瑕膏遮盖黑眼圈纹身痘印痣雀斑防水防汗脸部高光  30g 自然色
								九叶草小金管遮瑕膏遮盖黑眼圈纹身痘印痣雀斑防水防汗脸部高光  30g 自然色",//item.jd.com/66530649422.html,66530649422,￥69.00,九叶草美妆京东自营旗舰店,//mall.jd.com/index-10123410.html?from=pc,美妆
66660450603 ,0,0,5,1,0,jd,口红,春纪果漾悦色唇彩礼盒 冰淇淋棒棒糖唇釉学生 口红套装 丝绒浆果色 枫叶色 春纪果漾悦色唇彩礼盒,//item.jd.com/66660450603.html,66660450603,￥79.00,春纪旗舰店,//mall.jd.com/index-208703.html?from=pc,美妆
66673266154 ,28,20+,5,0.99,3078,jd,口红,"（CHANEL）香奈儿口红58豆沙色哑光丝绒唇膏 口红套装礼盒 58#-红棕色店长推荐爆款色
								【专柜正品直供.京仓直发.赠玫瑰花礼盒.代写精美贺卡.活动期间全场满399减120.钜惠来袭】",//item.jd.com/66673266154.html,66673266154,￥238.00,十方界化妆品专营店,//mall.jd.com/index-10025729.html?from=pc,美妆
66950033226 ,9,9,5,0.98,454,jd,扫地机器人,"石头（roborock）T7扫地机器人新款家用家电扫地机扫拖一体 激光导航全自动规划智能吸尘器T7 石头T7 新款扫地机器人
								石头T7年度新品！18号抢购价2599元！库存紧张【现货速发】
【咨询客服领智能礼品】2500pa吸力！297ml恒压电控水箱！
价保618",//item.jd.com/66950033226.html,66950033226,"￥2,599.00",石头电器旗舰店,//mall.jd.com/index-10120744.html?from=pc,家电
67767510280 ,0,0,5,1,43,jd,挎包,"adidas neo阿迪休闲2020中性PNDA ORGANIZER斜挎包GL6872 GL6872 F
								礼在520活动，领券满300-30，下单满600-60/叠券满900-110，关注店铺领粉丝券，可叠加使用；活动时间：5.18-5.20，速来抢购！点击进入",//item.jd.com/67767510280.html,67767510280,￥139.00,TOPSPORTS官方旗舰店,//mall.jd.com/index-782694.html?from=pc,包
68169187529 ,0,0,5,1,119,jd,扫地机器人,"科沃斯Ecovacs扫地机器人扫拖一体机DU31全自动智能家用洗拖擦地机超薄吸尘器激光规划除菌地宝 旗舰新品DU31
								【五月首发新品】限时抢到手价2199，前200名送电动牙刷~",//item.jd.com/68169187529.html,68169187529,"￥2,899.00",科沃斯众州专卖店,//mall.jd.com/index-10076415.html?from=pc,家电
68463008934 ,1,1,5,1,20,jd,鸭脖,紫燕百味鸡 真空办公室卤味零食礼包盒装小吃鸭脖/孜然锁骨200g网红香辣锁骨 双椒锁骨200g,//item.jd.com/68463008934.html,68463008934,￥29.90,紫燕百味鸡旗舰店,//mall.jd.com/index-10171487.html?from=pc,食品
68661150275 ,0,0,5,1,0,jd,挎包,【520礼物】皮尔卡丹男包单肩包男真皮斜挎包商务休闲头层牛皮背包时尚潮流邮差包2020春夏新品 黑色,//item.jd.com/68661150275.html,68661150275,"￥1,009.00",皮尔卡丹官方旗舰店,//mall.jd.com/index-31393.html?from=pc,包
68699548355 ,0,0,5,1,0,jd,眼影,凯芙兰霓光四色眼影易上色不飞粉闪粉珠光防水便携大地色眼影盘ins超火 04#星河日落,//item.jd.com/68699548355.html,68699548355,￥99.00,凯芙兰旗舰店,//mall.jd.com/index-10220051.html?from=pc,美妆
68848651873 ,0,0,5,1,26,jd,双肩包,SWICKY瑞驰新款臭氧消毒妈咪包多功能大容量母婴背包妈妈外出双肩包奶瓶包消毒袋轻便杀菌背奶包 粉红色【10分钟臭氧消毒，杀菌率高达99%】,//item.jd.com/68848651873.html,68848651873,￥339.00,SWICKY旗舰店,//mall.jd.com/index-617103.html?from=pc,包
100000009154 ,153,100+,5,0.99,110519,jd,瓜子,"京东超市	
金鸽多味瓜子 休闲零食坚果炒货 葵花籽360g
								【糖果巧克力】甜蜜食足浪漫告白，领169减30优惠券获得甜蜜，点击购买",//item.jd.com/100000009154.html,1E+11,￥16.90,,,食品
100000119219 ,527,500+,5,0.99,250857,jd,鸭脖,"京东超市	
百草味 卤味大礼包送礼休闲零食小吃 鸭脖鸭翅鸭胗 鸭肉全席零食礼盒500g/盒
								【百草味吃货嘉年华】自营急速达，零食抢不停！到手价39.9元！满减专区满199减120,立即抢购》",//item.jd.com/100000119219.html,1E+11,￥39.90,百草味京东自营旗舰店,//mall.jd.com/index-1000003685.html?from=pc,食品
100000206775 ,138,100+,5,0.99,58574,jd,瓜子,"京东超市	
三胖蛋 正宗内蒙特产原味大瓜子年货礼盒 葵花籽 218g*4桶 （钜惠装）
								三胖蛋 正宗内蒙特产原味大瓜子年货礼盒 葵花籽 218g*4桶 （钜惠装）",//item.jd.com/100000206775.html,1E+11,￥99.00,三胖蛋京东自营旗舰店,//mall.jd.com/index-1000094033.html?from=pc,食品
100000249075 ,1899,1800+,5,0.98,88990,jd,洗衣机,"美的（Midea）滚筒洗衣机全自动 10公斤变频洗烘一体 祛味空气洗 巴氏除菌洗 MD100V31DG5
								【领券减100！到手仅2299】【5.18大促限时抢购】60°C恒温煮洗，消毒灭螨；祛味空气洗，臻柔呵护；BLDC静音变频；下单抽奖赢干衣机；点击直驱新品",//item.jd.com/100000249075.html,1E+11,"￥2,399.00",美的京东自营官方旗舰店,//mall.jd.com/index-1000282702.html?from=pc,家电
100000339532 ,141,100+,5,0.97,122484,jd,遮暇,"京东超市	
完美日记（PERFECT DIARY）无痕时光遮瑕液 C10 7ml（遮盖脸部痘印雀斑点黑眼圈保湿遮瑕膏盘笔）
								【520专场】爆款限时每满199减100，夏日妆容一次搞定，凑单攻略教你搭配！抢购猛戳",//item.jd.com/100000339532.html,1E+11,￥49.00,完美日记京东自营旗舰店,//mall.jd.com/index-1000118121.html?from=pc,美妆
100000339544 ,492,400+,5,0.98,405163,jd,眉笔,"京东超市	
完美日记（PERFECT DIARY）双头六角眉笔 #04棕色（防水防汗不易脱色持久不易晕染）0.28g
								【520专场】爆款限时每满199减100，夏日妆容一次搞定，凑单攻略教你搭配！抢购猛戳",//item.jd.com/100000339544.html,1E+11,￥29.00,完美日记京东自营旗舰店,//mall.jd.com/index-1000118121.html?from=pc,美妆
100000339584 ,647,600+,5,0.98,417894,jd,眼影,"京东超市	
（520情人节礼物）完美日记PERFECT DIARY 光影星河九色眼影盘04金沙 10g易上色哑光珠光初学者
								【520专场】光影星河九色眼影，色彩与光影的艺术融合。凑单预计到手44.9元，加赠双头眼影刷，轻松玩转百变妆容！抢购猛戳",//item.jd.com/100000339584.html,1E+11,￥89.90,完美日记京东自营旗舰店,//mall.jd.com/index-1000118121.html?from=pc,美妆
100000395345 ,492,400+,5,0.98,405158,jd,眉笔,"京东超市	
完美日记（PERFECT DIARY）双头六角眉笔 #02深棕色（防水防汗不易脱色持久不易晕染）0.28g
								【520专场】爆款限时每满199减100，夏日妆容一次搞定，凑单攻略教你搭配！抢购猛戳",//item.jd.com/100000395345.html,1E+11,￥29.00,完美日记京东自营旗舰店,//mall.jd.com/index-1000118121.html?from=pc,美妆
100000395347 ,492,400+,5,0.98,405161,jd,眉笔,"京东超市	
完美日记 PERFECT DIARY  双头六角眉笔  #01自然灰（防水防汗不易脱色持久不易晕染）0.28g
								【520专场】爆款限时每满199减100，夏日妆容一次搞定，凑单攻略教你搭配！抢购猛戳",//item.jd.com/100000395347.html,1E+11,￥29.00,完美日记京东自营旗舰店,//mall.jd.com/index-1000118121.html?from=pc,美妆
100000395369 ,141,100+,5,0.97,122487,jd,遮暇,"京东超市	
完美日记（PERFECT DIARY）无痕时光遮瑕液 B00  7ml（遮盖脸部痘印雀斑点黑眼圈保湿遮瑕膏盘笔）
								【520专场】爆款限时每满199减100，夏日妆容一次搞定，凑单攻略教你搭配！抢购猛戳",//item.jd.com/100000395369.html,1E+11,￥49.00,完美日记京东自营旗舰店,//mall.jd.com/index-1000118121.html?from=pc,美妆
100000407072 ,2300,2300+,5,0.92,319784,jd,耳机,"夏新（AMOI）F9无线5.0双耳超小迷你隐形TWS触控蓝牙耳机耳塞式入耳式运动跑步 小米苹果安卓手机通用 黑色
								【品质保证】升级触控版本，LED数字显示充电舱，低功耗持久续航，3.6克轻若无物，拿起自动配对",//item.jd.com/100000407072.html,1E+11,￥69.00,夏新音频京东自营旗舰店,//mall.jd.com/index-1000101275.html?from=pc,电子产品
100000616373 ,3240,3200+,5,0.99,285504,jd,洗衣机,"海尔（Haier）8KG全自动波轮洗衣机 四重净洗 智能称重 冲浪洗等专属洗涤 EB80M019
								今日到手价899元！整机3年免费保修！30天买贵退差！26万+评价爆款！智能称重，双重自净，量衣进水，智能预约，洗衣节能更省心！宽水宽电！超级新品首发，点击抢购",//item.jd.com/100000616373.html,1.00001E+11,￥899.00,海尔京东自营旗舰店,//mall.jd.com/index-1000001782.html?from=pc,家电
100000732096 ,3239,3200+,5,0.98,531805,jd,平板,"荣耀平板5 10.1英寸全高清屏影音平板电脑 麒麟8核芯片GT游戏加速 4G+128G WiFi版 冰川蓝
								【5月嗨购,网课学习,就选荣耀平板】【稀缺好货,先到先得】哈曼卡顿音效，10.1英寸全高清大屏，多重护眼更多好货》》",//item.jd.com/100000732096.html,1.00001E+11,"￥1,599.00",,,电子产品
100000732098 ,3239,3200+,5,0.98,531808,jd,平板,"荣耀平板5 10.1英寸全高清屏影音平板电脑 麒麟8核芯片GT游戏加速 4G+64G 全网通版 冰川蓝
								【5月嗨购,网课学习,就选荣耀平板】【稀缺好货,先到先得】哈曼卡顿音效，10.1英寸全高清大屏，多重护眼更多好货》》",//item.jd.com/100000732098.html,1.00001E+11,"￥1,599.00",,,电子产品
100000763682 ,233,200+,5,0.98,57179,jd,平板,"华为平板畅享版 10.1英寸平板电脑高清大屏 4GB+64GB WIFI（香槟金）
								畅享平板，性价比之选，大屏娱乐，轻松煲剧，一机搞定！更多精彩~~",//item.jd.com/100000763682.html,1.00001E+11,"￥1,549.00",华为京东自营官方旗舰店,//mall.jd.com/index-1000004259.html?from=pc,电子产品
100000903490 ,100,100+,5,0.98,35052,jd,电脑包,"京东超市	
BUBM 手提电脑包时尚轻薄商务电脑手提包15.6英寸苹果联想戴尔超薄手提笔记本包FMBT 黑色 15.6英寸
								BUBM 手提电脑包时尚轻薄商务电脑手提包15.6英寸苹果联想戴尔超薄手提笔记本包FMBT 黑色 15.6英寸",//item.jd.com/100000903490.html,1.00001E+11,￥39.00,BUBM京东自营旗舰店,//mall.jd.com/index-1000013929.html?from=pc,包
100000959531 ,76,70+,5,0.97,27889,jd,粉底,"京东超市	
珀莱雅 透薄滋润粉底液30ml（柔润型）w02象牙色 遮瑕隔离素颜霜独角兽美裸妆保湿控油持久不脱妆化妆品
								【珀莱雅&520心享购】人气粉底液，下单加送卸妆水30ml*2+美妆蛋+发带+小样10ml*2，裸妆必备，赠品数量有限，赠完即止！更多活动戳",//item.jd.com/100000959531.html,1.00001E+11,￥79.90,珀莱雅京东自营官方旗舰店,//mall.jd.com/index-1000002743.html?from=pc,美妆
100000972648 ,22,20+,5,0.98,9961,jd,电脑包,"KAMLUI K笔记本电脑包手提女内胆袋苹果14英寸联想小新air13.3戴尔华硕小米15.6华为matebookpro13可爱保护套
								1.8-1.11箱包季，京东箱包陪你回家！点击进入箱包会场享更多优惠",//item.jd.com/100000972648.html,1.00001E+11,￥79.00,KAMLUI K京东自营旗舰店,//mall.jd.com/index-1000125247.html?from=pc,包
100001009067 ,924,900+,5,0.99,200597,jd,行李箱,"地平线8号（LEVEL8）行李箱旅行箱登机箱20英寸德国科思创PC箱体男女拉杆箱 黑色（锤科出品）
								地平线8号（LEVEL8）行李箱旅行箱登机箱20英寸德国科思创PC箱体男女拉杆箱 黑色（锤科出品）",//item.jd.com/100001009067.html,1.00001E+11,￥299.00,地平线8号（LEVEL8）京东自营旗舰店,//mall.jd.com/index-1000224283.html?from=pc,包
100001030546 ,38,30+,5,0.98,12011,jd,双肩包,"高尔夫GOLF双肩包男士潮流软皮电脑旅行包大容量学生书包商务休闲出差背包5I388391J黑色
								高尔夫GOLF双肩包男士潮流软皮电脑旅行包大容量学生书包商务休闲出差背包5I388391J黑色",//item.jd.com/100001030546.html,1.00001E+11,￥159.00,高尔夫GOLF京东自营旗舰店,//mall.jd.com/index-1000008745.html?from=pc,包
100001172974 ,371,300+,5,0.95,35004,jd,扫地机器人,美的（Midea）扫地机器人i5 扫拖一体机 4000Pa大吸力 全自动智能规划路线 擦地拖地扫地机家用吸尘器APP控制,//item.jd.com/100001172974.html,1.00001E+11,￥849.00,美的京东自营官方旗舰店,//mall.jd.com/index-1000282702.html?from=pc,家电
100001327965 ,508,500+,5,0.98,735034,jd,薯片,"京东超市	
新品三只松鼠肥宅鲜切饲料番茄味薯片休闲膨化网红零食吃货薄片45g
								【三只松鼠·国民吃货节】自营急速达，详情领神券，超值美食满300减210，限5月18日，立即抢购》",//item.jd.com/100001327965.html,1.00001E+11,￥9.90,三只松鼠京东自营旗舰店,//mall.jd.com/index-1000015268.html?from=pc,食品
100001450646 ,307,300+,5,0.98,445691,jd,鸭脖,"京东超市	
三只松鼠网红零食15cm风干鸭脖零食小吃特产鸭肉鸭脖60g（新老包装混发）
								【三只松鼠·国民吃货节】自营急速达，详情领神券，超值美食满300减210，限5月18日，立即抢购》",//item.jd.com/100001450646.html,1.00001E+11,￥17.90,三只松鼠京东自营旗舰店,//mall.jd.com/index-1000015268.html?from=pc,食品
100001476324 ,521,500+,5,0.97,233481,jd,粉底,"京东超市	
（520情人节礼物）完美日记PERFECT DIARY 油皮甄选无痕持妆粉底液B21黄调自然偏白小金盖控油定妆
								【520专场】夏季油皮专享无痕粉底液，持妆力MAX，无瑕肌肤全天在线！凑单预计到手44.5元，更有每满199减100优惠！抢购猛戳",//item.jd.com/100001476324.html,1.00001E+11,￥89.00,完美日记京东自营旗舰店,//mall.jd.com/index-1000118121.html?from=pc,美妆
100001479919 ,71,70+,5,0.99,11126,jd,挎包,"京东京造 极简主义胸包 都市休闲简约单肩包斜挎包 可放入7.9英寸ipad平板电脑 深灰色
								65W氮化镓GaN快充充电器新品尝鲜抢购价149元！手慢无！猛戳抢购！",//item.jd.com/100001479919.html,1.00001E+11,￥69.00,京东京造官方旗舰店,//mall.jd.com/index-1000096602.html?from=pc,包
100001493183 ,53,50+,5,0.98,8145,jd,双肩包,★★★★★推荐。超轻超薄双肩包。通勤上班正合适,//item.jd.com/100001493183.html,1.00001E+11,￥199.00,博牌京东自营旗舰店,//mall.jd.com/index-1000001361.html?from=pc,包
100001744230 ,497,400+,5,0.98,209921,jd,口红,"京东超市	
（520情人节礼物）完美日记 PERFECT DIARY 小黑钻套组 倾色暮光唇膏口红迷你6支装礼盒
								【520专场】爆款限时每满199减100，夏日妆容一次搞定，凑单攻略教你搭配！抢购猛戳",//item.jd.com/100001744230.html,1.00002E+11,￥139.80,完美日记京东自营旗舰店,//mall.jd.com/index-1000118121.html?from=pc,美妆
100001826395 ,508,500+,5,0.98,102083,jd,行李箱,"地平线8号（LEVEL8）行李箱男旅行箱托运箱24英寸德国科思创PC箱体拉杆箱女黑色（锤科出品）
								地平线8号（LEVEL8）行李箱男旅行箱托运箱24英寸德国科思创PC箱体拉杆箱女黑色（锤科出品）",//item.jd.com/100001826395.html,1.00002E+11,￥389.00,地平线8号（LEVEL8）京东自营旗舰店,//mall.jd.com/index-1000224283.html?from=pc,包
100001985313 ,152,100+,5,0.97,129519,jd,辣条,"京东超市	
贤哥 辣条大礼包 小面筋休闲零食  网红大辣片大刀肉 麻辣豆干500g 魔芋爽香辣素毛肚代餐 办公室礼盒
								零食大礼包，7种口味，满满25小包，超值500g礼包，老少皆宜！优惠多多，点点点！",//item.jd.com/100001985313.html,1.00002E+11,￥19.80,贤哥京东自营旗舰店,//mall.jd.com/index-1000103408.html?from=pc,食品
100001991065 ,431,400+,5,0.96,132669,jd,口红,"圣罗兰（YSL）细管纯口红2.2g 21#复古正红 小金条复古哑光口红 520礼物 送女友 送老婆
								【中文正版，专柜同步】YSL用“心”说爱你！以馥郁唇色，诉说爱恋告白。跟随圣罗兰循迹逐爱！低至满300元减30元！满499元减100元！以爱之名，向爱新生！",//item.jd.com/100001991065.html,1.00002E+11,￥335.00,圣罗兰（YSL）美妆京东自营专区,//mall.jd.com/index-1000083183.html?from=pc,美妆
